,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain:allday,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain:night,f_slp:fitbit_sleep_summary_rapids_firstwaketimemain:allday,f_slp:fitbit_sleep_summary_rapids_firstbedtimemain:allday,pid,date,f_screen:phone_screen_rapids_sumdurationunlock:allday,f_screen:phone_screen_rapids_countepisodeunlock:allday,month,week,week_period,platform
12434,550.0,,495.0,1472.5,INS-W_742,2020-05-29,170.87245,29.0,May,11,2020-05-25 to  2020-05-31,ios
12435,543.0,,628.5,1483.0,INS-W_742,2020-05-30,262.93395,32.0,May,11,2020-05-25 to  2020-05-31,ios
12436,465.0,,629.5,1329.0,INS-W_742,2020-05-31,211.633,55.0,May,11,2020-05-25 to  2020-05-31,ios
12437,415.0,,381.5,1411.0,INS-W_742,2020-06-01,206.191283333333,34.0,June,12,2020-06-01 to  2020-06-07,ios
12438,527.0,,397.5,1457.0,INS-W_742,2020-06-02,159.240066666667,50.0,June,12,2020-06-01 to  2020-06-07,ios
12439,361.0,,561.0,1352.5,INS-W_742,2020-06-03,208.160616666667,28.0,June,12,2020-06-01 to  2020-06-07,ios
12440,379.0,,308.5,1359.0,INS-W_742,2020-06-04,144.847666666667,53.0,June,12,2020-06-01 to  2020-06-07,ios
12441,,,320.0,,INS-W_742,2020-06-05,44.9907666666667,21.0,June,12,2020-06-01 to  2020-06-07,ios
12442,,,,,INS-W_742,2020-06-06,,,June,12,2020-06-01 to  2020-06-07,ios
12443,,,,,INS-W_742,2020-06-07,,,June,12,2020-06-01 to  2020-06-07,ios
12444,,,,,INS-W_742,2020-06-08,,,June,13,2020-06-08 to  2020-06-14,ios
12445,,,,,INS-W_742,2020-06-09,,,June,13,2020-06-08 to  2020-06-14,ios
12446,,,,,INS-W_742,2020-06-10,,,June,13,2020-06-08 to  2020-06-14,ios
12447,,,,,INS-W_742,2020-06-11,,,June,13,2020-06-08 to  2020-06-14,ios
12448,,,,,INS-W_742,2020-06-12,,,June,13,2020-06-08 to  2020-06-14,ios
12449,,,,,INS-W_742,2020-06-13,,,June,13,2020-06-08 to  2020-06-14,ios
12450,,,,,INS-W_742,2020-06-14,,,June,13,2020-06-08 to  2020-06-14,ios
12451,,,,,INS-W_742,2020-06-15,,,June,14,2020-06-15 to  2020-06-21,ios
12452,,,,,INS-W_742,2020-06-16,,,June,14,2020-06-15 to  2020-06-21,ios
12453,,,,,INS-W_742,2020-06-17,,,June,14,2020-06-15 to  2020-06-21,ios
12454,,,,,INS-W_742,2020-06-18,,,June,14,2020-06-15 to  2020-06-21,ios
12455,,,,,INS-W_742,2020-06-19,,,June,14,2020-06-15 to  2020-06-21,ios
12456,,,,,INS-W_742,2020-06-20,,,June,14,2020-06-15 to  2020-06-21,ios
12457,,,,,INS-W_742,2020-06-21,,,June,14,2020-06-15 to  2020-06-21,ios
12458,,,,,INS-W_742,2020-06-22,,,June,15,2020-06-22 to  2020-06-28,ios
12459,,,,,INS-W_742,2020-06-23,,,June,15,2020-06-22 to  2020-06-28,ios
12460,,,,,INS-W_742,2020-06-24,,,June,15,2020-06-22 to  2020-06-28,ios
12461,,,,,INS-W_742,2020-06-25,,,June,15,2020-06-22 to  2020-06-28,ios
12462,,,,,INS-W_742,2020-06-26,,,June,15,2020-06-22 to  2020-06-28,ios
12463,,,,,INS-W_743,2020-03-16,119.998,1.0,Mar,1,2020-03-16 to  2020-03-22,ios
12464,,,,,INS-W_743,2020-03-17,58.2707166666667,39.0,Mar,1,2020-03-16 to  2020-03-22,ios
12465,,,,,INS-W_743,2020-03-18,290.6991,39.0,Mar,1,2020-03-16 to  2020-03-22,ios
12466,,,,,INS-W_743,2020-03-19,144.200233333333,37.0,Mar,1,2020-03-16 to  2020-03-22,ios
12467,,,,,INS-W_743,2020-03-20,282.2561,38.0,Mar,1,2020-03-16 to  2020-03-22,ios
12468,,,,,INS-W_743,2020-03-21,30.3091833333333,10.0,Mar,1,2020-03-16 to  2020-03-22,ios
12469,,,,,INS-W_743,2020-03-22,332.314383333333,47.0,Mar,1,2020-03-16 to  2020-03-22,ios
12470,,,,,INS-W_743,2020-03-23,176.610783333333,27.0,Mar,2,2020-03-23 to  2020-03-29,ios
12471,,,,,INS-W_743,2020-03-24,210.97035,62.0,Mar,2,2020-03-23 to  2020-03-29,ios
12472,,,,,INS-W_743,2020-03-25,132.5602,76.0,Mar,2,2020-03-23 to  2020-03-29,ios
12473,,,,,INS-W_743,2020-03-26,122.982933333333,52.0,Mar,2,2020-03-23 to  2020-03-29,ios
12474,,,,,INS-W_743,2020-03-27,172.347733333333,20.0,Mar,2,2020-03-23 to  2020-03-29,ios
12475,,,,,INS-W_743,2020-03-28,267.833466666667,29.0,Mar,2,2020-03-23 to  2020-03-29,ios
12476,,,,,INS-W_743,2020-03-29,181.22715,28.0,Mar,2,2020-03-23 to  2020-03-29,ios
12477,,,,,INS-W_743,2020-03-30,171.531816666667,36.0,Mar,3,2020-03-30 to  2020-04-05,ios
12478,,,,,INS-W_743,2020-03-31,217.983633333333,37.0,Mar,3,2020-03-30 to  2020-04-05,ios
12479,,,,,INS-W_743,2020-04-01,356.618316666667,120.0,Apr,3,2020-03-30 to  2020-04-05,ios
12480,,,,,INS-W_743,2020-04-02,104.5403,25.0,Apr,3,2020-03-30 to  2020-04-05,ios
12481,,,,,INS-W_743,2020-04-03,,,Apr,3,2020-03-30 to  2020-04-05,ios
12482,,,,,INS-W_743,2020-04-04,,,Apr,3,2020-03-30 to  2020-04-05,ios
12483,,,,,INS-W_743,2020-04-05,189.764166666667,39.0,Apr,3,2020-03-30 to  2020-04-05,ios
12484,,,,,INS-W_743,2020-04-06,394.200283333333,57.0,Apr,4,2020-04-06 to  2020-04-12,ios
12485,,,,,INS-W_743,2020-04-07,309.921933333333,94.0,Apr,4,2020-04-06 to  2020-04-12,ios
12486,,,,,INS-W_743,2020-04-08,378.334916666667,67.0,Apr,4,2020-04-06 to  2020-04-12,ios
12487,,,,,INS-W_743,2020-04-09,278.23265,53.0,Apr,4,2020-04-06 to  2020-04-12,ios
12488,,,,,INS-W_743,2020-04-10,399.451883333333,57.0,Apr,4,2020-04-06 to  2020-04-12,ios
12489,,,,,INS-W_743,2020-04-11,274.82495,30.0,Apr,4,2020-04-06 to  2020-04-12,ios
12490,,,,,INS-W_743,2020-04-12,369.412316666666,105.0,Apr,4,2020-04-06 to  2020-04-12,ios
12491,,,,,INS-W_743,2020-04-13,98.67615,21.0,Apr,5,2020-04-13 to  2020-04-19,ios
12492,,,,,INS-W_743,2020-04-14,16.323,4.0,Apr,5,2020-04-13 to  2020-04-19,ios
12493,,,,,INS-W_743,2020-04-15,158.105633333333,33.0,Apr,5,2020-04-13 to  2020-04-19,ios
12494,,,,,INS-W_743,2020-04-16,,,Apr,5,2020-04-13 to  2020-04-19,ios
12495,,,,,INS-W_743,2020-04-17,222.602,65.0,Apr,5,2020-04-13 to  2020-04-19,ios
12496,,,,,INS-W_743,2020-04-18,74.7869666666666,6.0,Apr,5,2020-04-13 to  2020-04-19,ios
12497,,,,,INS-W_743,2020-04-19,335.627566666667,56.0,Apr,5,2020-04-13 to  2020-04-19,ios
12498,,,,,INS-W_743,2020-04-20,254.06895,77.0,Apr,6,2020-04-20 to  2020-04-26,ios
12499,502.0,,,1447.5,INS-W_743,2020-04-21,153.677333333333,101.0,Apr,6,2020-04-20 to  2020-04-26,ios
12500,462.0,,526.0,1452.5,INS-W_743,2020-04-22,179.56935,66.0,Apr,6,2020-04-20 to  2020-04-26,ios
12501,164.0,,501.5,1831.5,INS-W_743,2020-04-23,75.1081166666666,2.0,Apr,6,2020-04-20 to  2020-04-26,ios
12502,583.0,,561.5,1487.5,INS-W_743,2020-04-24,,,Apr,6,2020-04-20 to  2020-04-26,ios
12503,451.0,,634.5,1579.5,INS-W_743,2020-04-25,,,Apr,6,2020-04-20 to  2020-04-26,ios
12504,247.0,,600.5,1631.0,INS-W_743,2020-04-26,389.763366666668,55.0,Apr,6,2020-04-20 to  2020-04-26,ios
12505,457.0,,438.0,1428.0,INS-W_743,2020-04-27,94.3947333333333,29.0,Apr,7,2020-04-27 to  2020-05-03,ios
12506,471.0,,454.5,1569.5,INS-W_743,2020-04-28,50.7509,13.0,Apr,7,2020-04-27 to  2020-05-03,ios
12507,358.0,,647.5,1524.5,INS-W_743,2020-04-29,144.16515,58.0,Apr,7,2020-04-27 to  2020-05-03,ios
12508,499.0,,448.0,1355.0,INS-W_743,2020-04-30,462.3665,61.0,Apr,7,2020-04-27 to  2020-05-03,ios
12509,556.0,,435.0,1386.0,INS-W_743,2020-05-01,316.047216666667,77.0,May,7,2020-04-27 to  2020-05-03,ios
12510,440.0,,516.0,1519.0,INS-W_743,2020-05-02,164.399983333333,49.0,May,7,2020-04-27 to  2020-05-03,ios
12511,433.0,,531.0,1503.0,INS-W_743,2020-05-03,227.99555,54.0,May,7,2020-04-27 to  2020-05-03,ios
12512,296.0,,515.0,1652.5,INS-W_743,2020-05-04,361.754,100.0,May,8,2020-05-04 to  2020-05-10,ios
12513,483.0,,518.5,1458.0,INS-W_743,2020-05-05,639.755333333333,126.0,May,8,2020-05-04 to  2020-05-10,ios
12514,541.0,,513.5,1514.0,INS-W_743,2020-05-06,383.011,91.0,May,8,2020-05-04 to  2020-05-10,ios
12515,409.0,,642.0,1467.5,INS-W_743,2020-05-07,291.348383333333,86.0,May,8,2020-05-04 to  2020-05-10,ios
12516,570.0,,456.5,1358.5,INS-W_743,2020-05-08,281.408833333333,88.0,May,8,2020-05-04 to  2020-05-10,ios
12517,605.0,,558.0,1462.5,INS-W_743,2020-05-09,169.971766666667,70.0,May,8,2020-05-04 to  2020-05-10,ios
12518,544.0,,663.0,1426.0,INS-W_743,2020-05-10,443.394866666666,42.0,May,8,2020-05-04 to  2020-05-10,ios
12519,471.0,,550.5,1532.0,INS-W_743,2020-05-11,193.17985,73.0,May,9,2020-05-11 to  2020-05-17,ios
12520,447.0,,569.5,1615.5,INS-W_743,2020-05-12,201.720483333333,121.0,May,9,2020-05-11 to  2020-05-17,ios
12521,362.0,,638.0,1558.0,INS-W_743,2020-05-13,136.333283333333,82.0,May,9,2020-05-11 to  2020-05-17,ios
12522,354.0,,517.5,1663.0,INS-W_743,2020-05-14,213.581333333333,91.0,May,9,2020-05-11 to  2020-05-17,ios
12523,537.0,,589.5,1508.5,INS-W_743,2020-05-15,279.243866666667,108.0,May,9,2020-05-11 to  2020-05-17,ios
12524,453.0,,616.5,1610.5,INS-W_743,2020-05-16,0.227583333333333,1.0,May,9,2020-05-11 to  2020-05-17,ios
12525,429.0,,627.0,1634.0,INS-W_743,2020-05-17,,,May,9,2020-05-11 to  2020-05-17,ios
12526,555.0,,629.5,1491.5,INS-W_743,2020-05-18,85.3776166666667,8.0,May,10,2020-05-18 to  2020-05-24,ios
12527,268.0,,632.5,1846.5,INS-W_743,2020-05-19,,,May,10,2020-05-18 to  2020-05-24,ios
12528,491.0,,681.5,1528.5,INS-W_743,2020-05-20,830.49815,68.0,May,10,2020-05-18 to  2020-05-24,ios
12529,,,612.0,,INS-W_743,2020-05-21,98.1613666666666,5.0,May,10,2020-05-18 to  2020-05-24,ios
12530,,,,,INS-W_743,2020-05-22,,,May,10,2020-05-18 to  2020-05-24,ios
12531,539.0,,,1518.5,INS-W_743,2020-05-23,,,May,10,2020-05-18 to  2020-05-24,ios
12532,525.0,,637.5,1543.0,INS-W_743,2020-05-24,257.262916666667,47.0,May,10,2020-05-18 to  2020-05-24,ios
12533,509.0,,653.0,1572.0,INS-W_743,2020-05-25,264.392183333333,92.0,May,11,2020-05-25 to  2020-05-31,ios
12534,398.0,,664.0,1632.5,INS-W_743,2020-05-26,439.204083333333,81.0,May,11,2020-05-25 to  2020-05-31,ios
12535,629.0,,605.5,1506.5,INS-W_743,2020-05-27,195.653566666667,69.0,May,11,2020-05-25 to  2020-05-31,ios
12536,510.0,,739.5,1470.5,INS-W_743,2020-05-28,,,May,11,2020-05-25 to  2020-05-31,ios
12537,433.0,,560.0,1628.0,INS-W_743,2020-05-29,,,May,11,2020-05-25 to  2020-05-31,ios
12538,349.0,,627.5,1544.5,INS-W_743,2020-05-30,58.6872333333333,58.0,May,11,2020-05-25 to  2020-05-31,ios
12539,,,469.0,,INS-W_743,2020-05-31,,,May,11,2020-05-25 to  2020-05-31,ios
12540,480.0,,,1571.5,INS-W_743,2020-06-01,,,June,12,2020-06-01 to  2020-06-07,ios
12541,464.0,,613.0,1447.0,INS-W_743,2020-06-02,,,June,12,2020-06-01 to  2020-06-07,ios
12542,,,483.0,,INS-W_743,2020-06-03,,,June,12,2020-06-01 to  2020-06-07,ios
12543,,,,,INS-W_743,2020-06-04,,,June,12,2020-06-01 to  2020-06-07,ios
12544,,,,,INS-W_743,2020-06-05,,,June,12,2020-06-01 to  2020-06-07,ios
12545,,,,,INS-W_743,2020-06-06,,,June,12,2020-06-01 to  2020-06-07,ios
12546,,,,,INS-W_743,2020-06-07,,,June,12,2020-06-01 to  2020-06-07,ios
12547,,,,,INS-W_743,2020-06-08,,,June,13,2020-06-08 to  2020-06-14,ios
12548,,,,,INS-W_743,2020-06-09,,,June,13,2020-06-08 to  2020-06-14,ios
12549,,,,,INS-W_743,2020-06-10,,,June,13,2020-06-08 to  2020-06-14,ios
12550,,,,,INS-W_743,2020-06-11,,,June,13,2020-06-08 to  2020-06-14,ios
12551,,,,,INS-W_743,2020-06-12,,,June,13,2020-06-08 to  2020-06-14,ios
12552,,,,,INS-W_743,2020-06-13,,,June,13,2020-06-08 to  2020-06-14,ios
12553,,,,,INS-W_743,2020-06-14,,,June,13,2020-06-08 to  2020-06-14,ios
12554,,,,,INS-W_743,2020-06-15,,,June,14,2020-06-15 to  2020-06-21,ios
12555,,,,,INS-W_743,2020-06-16,,,June,14,2020-06-15 to  2020-06-21,ios
12556,,,,,INS-W_743,2020-06-17,,,June,14,2020-06-15 to  2020-06-21,ios
12557,,,,,INS-W_743,2020-06-18,,,June,14,2020-06-15 to  2020-06-21,ios
12558,,,,,INS-W_743,2020-06-19,,,June,14,2020-06-15 to  2020-06-21,ios
12559,,,,,INS-W_743,2020-06-20,,,June,14,2020-06-15 to  2020-06-21,ios
12560,,,,,INS-W_743,2020-06-21,,,June,14,2020-06-15 to  2020-06-21,ios
12561,,,,,INS-W_743,2020-06-22,,,June,15,2020-06-22 to  2020-06-28,ios
12562,,,,,INS-W_743,2020-06-23,,,June,15,2020-06-22 to  2020-06-28,ios
12563,,,,,INS-W_743,2020-06-24,,,June,15,2020-06-22 to  2020-06-28,ios
12564,,,,,INS-W_743,2020-06-25,,,June,15,2020-06-22 to  2020-06-28,ios
12565,,,,,INS-W_743,2020-06-26,,,June,15,2020-06-22 to  2020-06-28,ios
12566,,,,,INS-W_744,2020-03-16,251.0762,65.0,Mar,1,2020-03-16 to  2020-03-22,ios
12567,,,,,INS-W_744,2020-03-17,573.95165,46.0,Mar,1,2020-03-16 to  2020-03-22,ios
12568,,,,,INS-W_744,2020-03-18,449.137916666667,57.0,Mar,1,2020-03-16 to  2020-03-22,ios
12569,,,,,INS-W_744,2020-03-19,407.31205,73.0,Mar,1,2020-03-16 to  2020-03-22,ios
12570,,,,,INS-W_744,2020-03-20,178.896866666667,54.0,Mar,1,2020-03-16 to  2020-03-22,ios
12571,,,,,INS-W_744,2020-03-21,494.884916666667,37.0,Mar,1,2020-03-16 to  2020-03-22,ios
12572,,,,,INS-W_744,2020-03-22,267.5277,66.0,Mar,1,2020-03-16 to  2020-03-22,ios
12573,,,,,INS-W_744,2020-03-23,534.918066666667,103.0,Mar,2,2020-03-23 to  2020-03-29,ios
12574,,,,,INS-W_744,2020-03-24,260.019983333333,50.0,Mar,2,2020-03-23 to  2020-03-29,ios
12575,,,,,INS-W_744,2020-03-25,339.079233333333,88.0,Mar,2,2020-03-23 to  2020-03-29,ios
12576,,,,,INS-W_744,2020-03-26,237.808966666667,95.0,Mar,2,2020-03-23 to  2020-03-29,ios
12577,,,,,INS-W_744,2020-03-27,300.654,89.0,Mar,2,2020-03-23 to  2020-03-29,ios
12578,,,,,INS-W_744,2020-03-28,305.895133333333,46.0,Mar,2,2020-03-23 to  2020-03-29,ios
12579,,,,,INS-W_744,2020-03-29,297.029566666667,48.0,Mar,2,2020-03-23 to  2020-03-29,ios
12580,,,,,INS-W_744,2020-03-30,247.671483333333,60.0,Mar,3,2020-03-30 to  2020-04-05,ios
12581,,,,,INS-W_744,2020-03-31,369.282716666667,71.0,Mar,3,2020-03-30 to  2020-04-05,ios
12582,,,,,INS-W_744,2020-04-01,271.999483333333,76.0,Apr,3,2020-03-30 to  2020-04-05,ios
12583,,,,,INS-W_744,2020-04-02,270.576866666667,39.0,Apr,3,2020-03-30 to  2020-04-05,ios
12584,,,,,INS-W_744,2020-04-03,,,Apr,3,2020-03-30 to  2020-04-05,ios
12585,,,,,INS-W_744,2020-04-04,,,Apr,3,2020-03-30 to  2020-04-05,ios
12586,,,,,INS-W_744,2020-04-05,232.027333333333,86.0,Apr,3,2020-03-30 to  2020-04-05,ios
12587,,,,,INS-W_744,2020-04-06,251.352583333333,76.0,Apr,4,2020-04-06 to  2020-04-12,ios
12588,,,,,INS-W_744,2020-04-07,363.476716666667,50.0,Apr,4,2020-04-06 to  2020-04-12,ios
12589,,,,,INS-W_744,2020-04-08,428.029016666667,67.0,Apr,4,2020-04-06 to  2020-04-12,ios
12590,,,,,INS-W_744,2020-04-09,280.757333333333,49.0,Apr,4,2020-04-06 to  2020-04-12,ios
12591,,,,,INS-W_744,2020-04-10,316.22195,126.0,Apr,4,2020-04-06 to  2020-04-12,ios
12592,,,,,INS-W_744,2020-04-11,241.499483333333,57.0,Apr,4,2020-04-06 to  2020-04-12,ios
12593,,,,,INS-W_744,2020-04-12,263.5646,93.0,Apr,4,2020-04-06 to  2020-04-12,ios
12594,506.0,,,1413.5,INS-W_744,2020-04-13,322.971216666667,54.0,Apr,5,2020-04-13 to  2020-04-19,ios
12595,450.0,,511.5,1490.5,INS-W_744,2020-04-14,408.028516666667,67.0,Apr,5,2020-04-13 to  2020-04-19,ios
12596,,,519.0,,INS-W_744,2020-04-15,103.923766666667,35.0,Apr,5,2020-04-13 to  2020-04-19,ios
12597,483.0,,,1453.5,INS-W_744,2020-04-16,,,Apr,5,2020-04-13 to  2020-04-19,ios
12598,307.0,,508.5,1648.0,INS-W_744,2020-04-17,315.15285,60.0,Apr,5,2020-04-13 to  2020-04-19,ios
12599,502.0,,527.5,1466.0,INS-W_744,2020-04-18,550.671933333335,19.0,Apr,5,2020-04-13 to  2020-04-19,ios
12600,499.0,,568.5,1453.0,INS-W_744,2020-04-19,293.797283333333,40.0,Apr,5,2020-04-13 to  2020-04-19,ios
12601,499.0,,530.5,1451.0,INS-W_744,2020-04-20,422.5205,67.0,Apr,6,2020-04-20 to  2020-04-26,ios
12602,538.0,,522.5,1401.0,INS-W_744,2020-04-21,323.703716666667,44.0,Apr,6,2020-04-20 to  2020-04-26,ios
12603,487.0,,512.5,1454.0,INS-W_744,2020-04-22,315.451583333333,56.0,Apr,6,2020-04-20 to  2020-04-26,ios
12604,427.0,,511.0,1409.5,INS-W_744,2020-04-23,375.163783333333,86.0,Apr,6,2020-04-20 to  2020-04-26,ios
12605,493.0,,414.5,1491.5,INS-W_744,2020-04-24,358.93315,84.0,Apr,6,2020-04-20 to  2020-04-26,ios
12606,489.0,,586.5,1480.5,INS-W_744,2020-04-25,208.67455,43.0,Apr,6,2020-04-20 to  2020-04-26,ios
12607,540.0,,537.5,1415.5,INS-W_744,2020-04-26,299.513716666667,58.0,Apr,6,2020-04-20 to  2020-04-26,ios
12608,571.0,,532.0,1419.0,INS-W_744,2020-04-27,447.4391,48.0,Apr,7,2020-04-27 to  2020-05-03,ios
12609,458.0,,566.5,1479.0,INS-W_744,2020-04-28,314.534583333333,65.0,Apr,7,2020-04-27 to  2020-05-03,ios
12610,538.0,,526.5,1402.5,INS-W_744,2020-04-29,334.030083333333,67.0,Apr,7,2020-04-27 to  2020-05-03,ios
12611,484.0,,524.0,1534.0,INS-W_744,2020-04-30,232.55705,44.0,Apr,7,2020-04-27 to  2020-05-03,ios
12612,614.0,,597.0,1468.5,INS-W_744,2020-05-01,,,May,7,2020-04-27 to  2020-05-03,ios
12613,547.0,,670.0,1436.0,INS-W_744,2020-05-02,,,May,7,2020-04-27 to  2020-05-03,ios
12614,524.0,,576.0,1456.5,INS-W_744,2020-05-03,267.342533333333,72.0,May,7,2020-04-27 to  2020-05-03,ios
12615,494.0,,552.5,1440.0,INS-W_744,2020-05-04,493.936716666667,70.0,May,8,2020-05-04 to  2020-05-10,ios
12616,516.0,,518.0,1428.0,INS-W_744,2020-05-05,414.312266666667,56.0,May,8,2020-05-04 to  2020-05-10,ios
12617,551.0,,524.5,1414.0,INS-W_744,2020-05-06,392.937183333333,45.0,May,8,2020-05-04 to  2020-05-10,ios
12618,496.0,,536.5,1454.0,INS-W_744,2020-05-07,570.23785,48.0,May,8,2020-05-04 to  2020-05-10,ios
12619,495.0,,529.5,1502.5,INS-W_744,2020-05-08,444.135883333333,71.0,May,8,2020-05-04 to  2020-05-10,ios
12620,503.0,,585.5,1492.5,INS-W_744,2020-05-09,372.4613,55.0,May,8,2020-05-04 to  2020-05-10,ios
12621,478.0,,582.5,1439.0,INS-W_744,2020-05-10,200.288383333333,90.0,May,8,2020-05-04 to  2020-05-10,ios
12622,440.0,,498.0,1467.0,INS-W_744,2020-05-11,398.002533333333,61.0,May,9,2020-05-11 to  2020-05-17,ios
12623,,,513.0,,INS-W_744,2020-05-12,541.966266666666,63.0,May,9,2020-05-11 to  2020-05-17,ios
12624,446.0,,,1029.5,INS-W_744,2020-05-13,391.886983333333,43.0,May,9,2020-05-11 to  2020-05-17,ios
12625,376.0,,-325.0,1441.0,INS-W_744,2020-05-14,382.39305,71.0,May,9,2020-05-11 to  2020-05-17,ios
12626,0.0,,406.0,,INS-W_744,2020-05-15,276.22605,63.0,May,9,2020-05-11 to  2020-05-17,ios
12627,640.0,,,705.0,INS-W_744,2020-05-16,315.46355,88.0,May,9,2020-05-11 to  2020-05-17,ios
12628,604.0,,-610.0,1409.5,INS-W_744,2020-05-17,147.319283333333,52.0,May,9,2020-05-11 to  2020-05-17,ios
12629,557.0,,594.0,1450.5,INS-W_744,2020-05-18,221.27775,55.0,May,10,2020-05-18 to  2020-05-24,ios
12630,444.0,,577.5,1491.0,INS-W_744,2020-05-19,573.398466666667,34.0,May,10,2020-05-18 to  2020-05-24,ios
12631,448.0,,507.5,1444.0,INS-W_744,2020-05-20,470.576216666667,41.0,May,10,2020-05-18 to  2020-05-24,ios
12632,537.0,,457.0,1452.0,INS-W_744,2020-05-21,579.4058,64.0,May,10,2020-05-18 to  2020-05-24,ios
12633,540.0,,563.0,1488.0,INS-W_744,2020-05-22,478.027283333333,83.0,May,10,2020-05-18 to  2020-05-24,ios
12634,462.0,,600.0,1478.5,INS-W_744,2020-05-23,387.461983333333,80.0,May,10,2020-05-18 to  2020-05-24,ios
12635,561.0,,519.5,1453.5,INS-W_744,2020-05-24,353.970316666667,58.0,May,10,2020-05-18 to  2020-05-24,ios
12636,494.0,,590.5,1463.0,INS-W_744,2020-05-25,433.831966666667,52.0,May,11,2020-05-25 to  2020-05-31,ios
12637,502.0,,538.5,1407.5,INS-W_744,2020-05-26,569.189883333333,33.0,May,11,2020-05-25 to  2020-05-31,ios
12638,529.0,,502.0,1417.5,INS-W_744,2020-05-27,328.172083333333,54.0,May,11,2020-05-25 to  2020-05-31,ios
12639,586.0,,520.0,1374.5,INS-W_744,2020-05-28,411.2114,59.0,May,11,2020-05-25 to  2020-05-31,ios
12640,544.0,,551.0,1465.5,INS-W_744,2020-05-29,392.110916666666,52.0,May,11,2020-05-25 to  2020-05-31,ios
12641,443.0,,590.0,1511.5,INS-W_744,2020-05-30,469.444633333333,42.0,May,11,2020-05-25 to  2020-05-31,ios
12642,479.0,,525.0,1490.0,INS-W_744,2020-05-31,558.33685,41.0,May,11,2020-05-25 to  2020-05-31,ios
12643,449.0,,538.5,1455.5,INS-W_744,2020-06-01,424.32975,43.0,June,12,2020-06-01 to  2020-06-07,ios
12644,541.0,,499.0,1434.5,INS-W_744,2020-06-02,,,June,12,2020-06-01 to  2020-06-07,ios
12645,500.0,,556.5,1453.5,INS-W_744,2020-06-03,,,June,12,2020-06-01 to  2020-06-07,ios
12646,451.0,,534.5,1484.0,INS-W_744,2020-06-04,,,June,12,2020-06-01 to  2020-06-07,ios
12647,406.0,,504.0,1498.0,INS-W_744,2020-06-05,,,June,12,2020-06-01 to  2020-06-07,ios
12648,,,475.0,,INS-W_744,2020-06-06,,,June,12,2020-06-01 to  2020-06-07,ios
12649,,,,,INS-W_744,2020-06-07,,,June,12,2020-06-01 to  2020-06-07,ios
12650,,,,,INS-W_744,2020-06-08,,,June,13,2020-06-08 to  2020-06-14,ios
12651,463.0,,,1438.5,INS-W_744,2020-06-09,,,June,13,2020-06-08 to  2020-06-14,ios
12652,340.0,,469.0,1497.5,INS-W_744,2020-06-10,,,June,13,2020-06-08 to  2020-06-14,ios
12653,575.0,,400.5,1451.0,INS-W_744,2020-06-11,,,June,13,2020-06-08 to  2020-06-14,ios
12654,617.0,,593.0,1413.0,INS-W_744,2020-06-12,,,June,13,2020-06-08 to  2020-06-14,ios
12655,,,633.5,,INS-W_744,2020-06-13,,,June,13,2020-06-08 to  2020-06-14,ios
12656,,,,,INS-W_744,2020-06-14,,,June,13,2020-06-08 to  2020-06-14,ios
12657,,,,,INS-W_744,2020-06-15,,,June,14,2020-06-15 to  2020-06-21,ios
12658,,,,,INS-W_744,2020-06-16,,,June,14,2020-06-15 to  2020-06-21,ios
12659,,,,,INS-W_744,2020-06-17,,,June,14,2020-06-15 to  2020-06-21,ios
12660,,,,,INS-W_744,2020-06-18,,,June,14,2020-06-15 to  2020-06-21,ios
12661,,,,,INS-W_744,2020-06-19,,,June,14,2020-06-15 to  2020-06-21,ios
12662,,,,,INS-W_744,2020-06-20,,,June,14,2020-06-15 to  2020-06-21,ios
12663,,,,,INS-W_744,2020-06-21,,,June,14,2020-06-15 to  2020-06-21,ios
12664,,,,,INS-W_744,2020-06-22,,,June,15,2020-06-22 to  2020-06-28,ios
12665,,,,,INS-W_744,2020-06-23,,,June,15,2020-06-22 to  2020-06-28,ios
12666,,,,,INS-W_744,2020-06-24,,,June,15,2020-06-22 to  2020-06-28,ios
12667,,,,,INS-W_744,2020-06-25,,,June,15,2020-06-22 to  2020-06-28,ios
12668,,,,,INS-W_744,2020-06-26,,,June,15,2020-06-22 to  2020-06-28,ios
12669,,,,,INS-W_746,2020-03-16,,,Mar,1,2020-03-16 to  2020-03-22,ios
12670,,,,,INS-W_746,2020-03-17,,,Mar,1,2020-03-16 to  2020-03-22,ios
12671,,,,,INS-W_746,2020-03-18,,,Mar,1,2020-03-16 to  2020-03-22,ios
12672,,,,,INS-W_746,2020-03-19,,,Mar,1,2020-03-16 to  2020-03-22,ios
12673,,,,,INS-W_746,2020-03-20,158.646133333333,48.0,Mar,1,2020-03-16 to  2020-03-22,ios
12674,,,,,INS-W_746,2020-03-21,281.74305,138.0,Mar,1,2020-03-16 to  2020-03-22,ios
12675,,,,,INS-W_746,2020-03-22,313.933783333333,86.0,Mar,1,2020-03-16 to  2020-03-22,ios
12676,,,,,INS-W_746,2020-03-23,268.75255,142.0,Mar,2,2020-03-23 to  2020-03-29,ios
12677,,,,,INS-W_746,2020-03-24,227.26995,114.0,Mar,2,2020-03-23 to  2020-03-29,ios
12678,,,,,INS-W_746,2020-03-25,197.329833333333,87.0,Mar,2,2020-03-23 to  2020-03-29,ios
